0.7573593129 3.5857864376 4.0000000000 
2.1715728753 5.0000000000 4.0000000000 
2.1715728753 5.0000000000 5.0000000000 
0.7573593129 3.5857864376 5.0000000000 

0.7573593129 3.5857864376 4.0000000000 
0.2397571491 5.5176021638 4.0000000000 
0.2397571491 5.5176021638 5.0000000000 
0.7573593129 3.5857864376 5.0000000000 

0.7573593129 3.5857864376 4.0000000000 
-1.1744564133 4.1033886015 4.0000000000 
-1.1744564133 4.1033886015 5.0000000000 
0.7573593129 3.5857864376 5.0000000000 

0.7573593129 3.5857864376 4.0000000000 
-0.6568542495 2.1715728753 4.0000000000 
-0.6568542495 2.1715728753 5.0000000000 
0.7573593129 3.5857864376 5.0000000000 

0.7573593129 3.5857864376 4.0000000000 
1.2749614767 1.6539707114 4.0000000000 
1.2749614767 1.6539707114 5.0000000000 
0.7573593129 3.5857864376 5.0000000000 

0.7573593129 3.5857864376 4.0000000000 
2.6891750391 3.0681842738 4.0000000000 
2.6891750391 3.0681842738 5.0000000000 
0.7573593129 3.5857864376 5.0000000000 

0.7573593129 3.5857864376 4.0000000000 
2.1715728753 5.0000000000 4.0000000000 
2.1715728753 5.0000000000 5.0000000000 
0.7573593129 3.5857864376 5.0000000000 

